file,location,before,after,replacements
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/guillotine/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/guillotine/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<p>,"Half Guard is a common BJJ term used in class to describe a key position, movement, or concept.","Half Guard is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/half-guard/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hand-fighting/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-line/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<p>,"Head Position is a common BJJ term used in class to describe a key position, movement, or concept.","Head Position is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/head-position/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/heavy-hips/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<p>,"Usually yes in beginner class language. Hip escape is the more formal name, while shrimp is the nickname most students hear first.","Usually yes in beginner semi-private class language. Hip escape is the more formal name, while shrimp is the nickname most students hear first.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-escape/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hip-heist/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<p>,"Hooks is a common BJJ term used in class to describe a key position, movement, or concept.","Hooks is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/hooks/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
